1 2.14066e-013 -70 -50 0
2 2.64616e-016 -70 -50 0
3 1.65811e-019 -70 -50 0
4 1.10978e-013 -70 -50 0
5 3.81979e-018 -70 -50 0
6 3.19672e-018 -70 -50 0
7 2.86963e-017 -70 -50 0
8 2.53554e-015 -70 -50 0
9 3.95508e-016 -70 -50 0
10 1.18069e-012 -70 -50 0
11 1.24642e-014 -70 -50 0
12 9.62207e-016 -70 -50 0
13 1.0506e-012 -70 -50 0
14 1.18515e-018 -70 -50 0
15 7.64705e-016 -70 -50 0
16 1.73502e-012 -70 -50 0
17 3.17954e-018 -70 -50 0
18 3.52398e-019 -70 -50 0
19 2.39052e-018 -70 -50 0
20 5.32113e-016 -70 -50 0
21 6.36037e-016 -70 -50 0
22 1.91725e-018 -70 -50 0
23 4.26936e-019 -70 -50 0
24 1.0311e-017 -70 -50 0
25 1.23684e-018 -70 -50 0
26 7.76059e-014 -70 -50 0
27 1.14308e-014 -70 -50 0
28 5.95481e-014 -70 -50 0
29 7.40936e-015 -70 -50 0
30 1.31277e-017 -70 -50 0
31 1.09914e-018 -70 -50 0
32 5.20487e-017 -70 -50 0
33 1.7188e-017 -70 -50 0
34 1.86793e-012 -70 -50 0
35 2.78694e-012 -70 -50 0
36 6.8665e-017 -70 -50 0
37 5.65843e-016 -70 -50 0
38 2.11782e-016 -70 -50 0
39 9.63006e-015 -70 -50 0
40 4.03964e-018 -70 -50 0
41 5.06448e-015 -70 -50 0
42 1.21968e-013 -70 -50 0
43 8.32666e-017 -70 -50 0
44 1.38077e-017 -70 -50 0
45 2.11141e-012 -70 -50 0
46 5.83721e-015 -70 -50 0
47 3.16809e-015 -70 -50 0
48 5.41735e-013 -70 -50 0
49 5.67848e-012 -70 -50 0
50 1.69854e-011 -70 -50 0
51 1.10684e-014 -70 -50 0
52 6.98586e-016 -70 -50 0
53 5.67062e-018 -70 -50 0
54 2.93809e-013 -70 -50 0
55 8.58299e-013 -70 -50 0
56 1.32651e-016 -70 -50 0
57 9.23374e-014 -70 -50 0
58 6.19673e-012 -70 -50 0
59 1.83063e-013 -70 -50 0
60 2.07217e-012 -70 -50 0
61 9.19448e-012 -70 -50 0
62 2.02438e-011 -70 -50 0
63 4.47926e-014 -70 -50 0
64 3.27112e-014 -70 -50 0
65 1.35211e-014 -70 -50 0
66 3.2723e-015 -70 -50 0
67 1.30355e-012 -70 -50 0
68 2.21546e-013 -70 -50 0
69 4.11341e-014 -70 -50 0
70 3.84195e-015 -70 -50 0
71 8.73395e-013 -70 -50 0
72 1.7521e-013 -70 -50 0
73 3.50789e-014 -70 -50 0
74 5.41909e-015 -70 -50 0
75 3.3661e-012 -70 -50 0
76 2.01873e-012 -70 -50 0
77 1.85379e-012 -70 -50 0
78 2.81939e-012 -70 -50 0
79 7.62356e-015 -70 -50 0
80 6.04849e-014 -70 -50 0
81 8.45211e-013 -70 -50 0
82 2.61833e-011 -70 -50 0
83 3.53695e-012 -70 -50 0
84 3.33627e-016 -70 -50 0
85 8.72738e-013 -70 -50 0
86 1.56566e-015 -70 -50 0
87 2.37012e-014 -70 -50 0
88 8.38799e-016 -70 -50 0
89 8.8586e-017 -70 -50 0
90 7.40781e-017 -70 -50 0
91 1.51169e-012 -70 -50 0
92 2.18978e-011 -70 -50 0
93 4.21244e-015 -70 -50 0
94 6.49549e-012 -70 -50 0
95 3.08745e-011 -70 -50 0
96 2.68413e-012 -70 -50 0
97 1.2966e-012 -70 -50 0
98 4.47193e-012 -70 -50 0
99 2.34393e-013 -70 -50 0
100 1.94136e-017 -70 -50 0
101 5.19875e-013 -70 -50 0
102 3.21137e-014 -70 -50 0
103 1.8443e-011 -70 -50 0
104 9.18668e-017 -70 -50 0
105 6.0404e-014 -70 -50 0
106 6.89141e-017 -70 -50 0
107 1.56036e-014 -70 -50 0
108 1.6999e-014 -70 -50 0
109 6.76587e-013 -70 -50 0
110 1.36429e-016 -70 -50 0
111 4.67962e-015 -70 -50 0
112 1.81954e-015 -70 -50 0
113 5.80469e-014 -70 -50 0
114 1.80809e-011 -70 -50 0
115 1.27751e-016 -70 -50 0
116 8.13908e-017 -70 -50 0
117 6.63449e-015 -70 -50 0
118 9.29237e-012 -70 -50 0
119 2.89496e-016 -70 -50 0
120 1.23113e-015 -70 -50 0
121 5.55311e-013 -70 -50 0
122 3.20321e-015 -70 -50 0
123 4.67847e-012 -70 -50 0
124 8.34548e-017 -70 -50 0
125 1.3731e-012 -70 -50 0
126 7.79058e-013 -70 -50 0
127 2.60449e-014 -70 -50 0
128 2.30427e-017 -70 -50 0
129 7.22999e-018 -70 -50 0
130 1.85474e-015 -70 -50 0
131 2.09763e-014 -70 -50 0
132 1.70216e-014 -70 -50 0
133 3.18011e-012 -70 -50 0
134 9.21281e-014 -70 -50 0
135 1.59768e-016 -70 -50 0
136 4.16113e-013 -70 -50 0
137 9.21904e-014 -70 -50 0
