1 3.67784e-047 -70 -50 0
2 1.58069e-056 -70 -50 0
3 3.87302e-053 -70 -50 0
4 5.50899e-060 -70 -50 0
5 1.57396e-062 -70 -50 0
6 7.19318e-058 -70 -50 0
7 1.38175e-058 -70 -50 0
8 4.17101e-040 -70 -50 0
9 2.12072e-054 -70 -50 0
10 3.74567e-059 -70 -50 0
11 1.52747e-039 -70 -50 0
12 0 -70 -50 0
13 4.33758e-042 -70 -50 0
14 8.88216e-051 -70 -50 0
15 2.14377e-052 -70 -50 0
16 1.73672e-044 -70 -50 0
17 2.48921e-060 -70 -50 0
18 3.249e-049 -70 -50 0
19 5.48121e-048 -70 -50 0
20 7.98445e-054 -70 -50 0
21 3.5078e-053 -70 -50 0
22 4.82006e-045 -70 -50 0
23 3.38097e-040 -70 -50 0
24 0 -70 -50 0
25 8.1323e-040 -70 -50 0
26 4.21535e-052 -70 -50 0
27 2.72038e-040 -70 -50 0
28 1.77587e-043 -70 -50 0
29 2.77379e-051 -70 -50 0
30 1.62855e-040 -70 -50 0
31 6.90459e-041 -70 -50 0
32 3.05494e-051 -70 -50 0
33 2.15379e-039 -70 -50 0
34 5.51188e-044 -70 -50 0
35 6.75082e-036 -70 -50 0
36 1.37647e-049 -70 -50 0
37 1.40324e-037 -70 -50 0
38 1.2696e-036 -70 -50 0
39 1.31311e-035 -70 -50 0
40 0 -70 -50 0
41 2.6957e-037 -70 -50 0
42 3.70407e-047 -70 -50 0
43 2.89553e-053 -70 -50 0
44 3.92743e-051 -70 -50 0
45 2.39905e-051 -70 -50 0
46 4.36726e-052 -70 -50 0
47 1.04761e-040 -70 -50 0
48 1.60147e-038 -70 -50 0
49 8.09138e-053 -70 -50 0
50 1.88935e-040 -70 -50 0
51 4.42423e-034 -70 -50 0
52 4.94355e-047 -70 -50 0
53 5.61007e-034 -70 -50 0
54 4.29353e-047 -70 -50 0
55 5.73398e-040 -70 -50 0
56 2.87009e-050 -70 -50 0
57 1.44935e-044 -70 -50 0
58 9.18303e-044 -70 -50 0
59 2.21807e-036 -70 -50 0
60 7.03262e-039 -70 -50 0
61 1.29888e-041 -70 -50 0
62 3.994e-043 -70 -50 0
63 1.32563e-033 -70 -50 0
64 1.24358e-046 -70 -50 0
65 2.59511e-036 -70 -50 0
66 6.91371e-038 -70 -50 0
67 2.39108e-041 -70 -50 0
68 8.6657e-046 -70 -50 0
69 4.97185e-039 -70 -50 0
70 1.16205e-039 -70 -50 0
71 4.13618e-037 -70 -50 0
72 2.93935e-031 -70 -50 0
73 4.20827e-044 -70 -50 0
74 1.23963e-041 -70 -50 0
75 3.80617e-032 -70 -50 0
76 9.9645e-031 -70 -50 0
77 6.28833e-044 -70 -50 0
78 9.21499e-037 -70 -50 0
79 4.3298e-035 -70 -50 0
80 1.50331e-036 -70 -50 0
81 2.63112e-032 -70 -50 0
82 1.13117e-036 -70 -50 0
83 1.45871e-041 -70 -50 0
84 4.52178e-029 -70 -50 0
85 4.49984e-037 -70 -50 0
86 1.66864e-034 -70 -50 0
87 1.60542e-028 -70 -50 0
88 4.22447e-031 -70 -50 0
89 1.99733e-035 -70 -50 0
90 8.34703e-041 -70 -50 0
91 2.97894e-036 -70 -50 0
92 1.12987e-038 -70 -50 0
93 2.17298e-037 -70 -50 0
94 2.78208e-032 -70 -50 0
95 3.00962e-030 -70 -50 0
96 8.3087e-030 -70 -50 0
97 4.83577e-037 -70 -50 0
98 3.34102e-036 -70 -50 0
99 6.36976e-034 -70 -50 0
100 1.66404e-029 -70 -50 0
101 8.93375e-029 -70 -50 0
102 1.41229e-030 -70 -50 0
103 8.88463e-028 -70 -50 0
104 6.5398e-032 -70 -50 0
105 9.74117e-037 -70 -50 0
106 4.52419e-026 -70 -50 0
107 1.27404e-033 -70 -50 0
108 1.21511e-031 -70 -50 0
109 1.94073e-026 -70 -50 0
110 3.56704e-029 -70 -50 0
111 2.2463e-033 -70 -50 0
112 6.224e-039 -70 -50 0
113 1.1911e-034 -70 -50 0
114 6.49831e-037 -70 -50 0
115 9.15252e-036 -70 -50 0
116 9.51333e-031 -70 -50 0
117 1.14451e-028 -70 -50 0
118 7.38714e-028 -70 -50 0
119 1.26564e-034 -70 -50 0
120 1.65276e-033 -70 -50 0
121 5.81259e-031 -70 -50 0
122 1.29255e-026 -70 -50 0
123 1.32783e-025 -70 -50 0
124 6.52759e-027 -70 -50 0
125 5.61091e-024 -70 -50 0
126 8.70976e-027 -70 -50 0
127 3.54563e-030 -70 -50 0
128 7.512e-033 -70 -50 0
129 1.82419e-026 -70 -50 0
130 2.55361e-024 -70 -50 0
131 9.4773e-031 -70 -50 0
132 4.39058e-033 -70 -50 0
133 1.88999e-023 -70 -50 0
134 4.15827e-026 -70 -50 0
135 1.21028e-022 -70 -50 0
136 3.29046e-023 -70 -50 0
137 5.22084e-034 -70 -50 0
138 6.37332e-028 -70 -50 0
139 6.55858e-025 -70 -50 0
140 2.87736e-023 -70 -50 0
141 2.00907e-027 -70 -50 0
142 1.85301e-025 -70 -50 0
143 1.81112e-022 -70 -50 0
144 1.2238e-028 -70 -50 0
145 5.51506e-026 -70 -50 0
146 8.28116e-026 -70 -50 0
147 1.01633e-021 -70 -50 0
148 4.43086e-023 -70 -50 0
149 2.38546e-024 -70 -50 0
150 8.07044e-025 -70 -50 0
151 1.09162e-029 -70 -50 0
152 2.36772e-025 -70 -50 0
153 3.78284e-030 -70 -50 0
154 2.7767e-030 -70 -50 0
155 1.3503e-031 -70 -50 0
156 1.09514e-020 -70 -50 0
157 6.11526e-026 -70 -50 0
158 1.4792e-024 -70 -50 0
159 2.35871e-021 -70 -50 0
160 2.09598e-025 -70 -50 0
161 5.60176e-021 -70 -50 0
162 2.47961e-028 -70 -50 0
163 1.30737e-019 -70 -50 0
164 6.17861e-026 -70 -50 0
165 4.9621e-021 -70 -50 0
166 2.57467e-024 -70 -50 0
167 2.94993e-020 -70 -50 0
168 4.64186e-029 -70 -50 0
169 9.29414e-022 -70 -50 0
170 3.72615e-021 -70 -50 0
171 2.76821e-020 -70 -50 0
172 9.54093e-019 -70 -50 0
173 4.33164e-020 -70 -50 0
174 1.89391e-024 -70 -50 0
175 5.56102e-026 -70 -50 0
176 2.23578e-023 -70 -50 0
177 1.30266e-021 -70 -50 0
178 5.63742e-020 -70 -50 0
179 1.44441e-022 -70 -50 0
180 3.92591e-019 -70 -50 0
181 4.53356e-023 -70 -50 0
182 1.29984e-024 -70 -50 0
183 7.60176e-018 -70 -50 0
184 3.94757e-021 -70 -50 0
185 2.42799e-020 -70 -50 0
186 5.27837e-024 -70 -50 0
187 3.79994e-017 -70 -50 0
188 1.82217e-017 -70 -50 0
189 6.41757e-020 -70 -50 0
190 5.20395e-025 -70 -50 0
191 4.54038e-026 -70 -50 0
192 8.16299e-022 -70 -50 0
193 3.82131e-018 -70 -50 0
194 5.25714e-023 -70 -50 0
195 1.92162e-021 -70 -50 0
196 1.81981e-022 -70 -50 0
197 1.49525e-020 -70 -50 0
198 3.59372e-016 -70 -50 0
199 4.36246e-020 -70 -50 0
200 4.39495e-016 -70 -50 0
201 1.16004e-024 -70 -50 0
202 1.54997e-017 -70 -50 0
203 3.2815e-018 -70 -50 0
204 1.36973e-016 -70 -50 0
205 2.97802e-016 -70 -50 0
206 2.40868e-016 -70 -50 0
207 3.94964e-021 -70 -50 0
208 5.23176e-021 -70 -50 0
209 9.46025e-020 -70 -50 0
210 4.8722e-017 -70 -50 0
211 1.8602e-016 -70 -50 0
212 2.54435e-017 -70 -50 0
213 3.86632e-015 -70 -50 0
214 7.14442e-017 -70 -50 0
215 1.35169e-018 -70 -50 0
216 1.56755e-019 -70 -50 0
217 3.34166e-015 -70 -50 0
218 4.65188e-021 -70 -50 0
219 6.04649e-016 -70 -50 0
220 4.4165e-016 -70 -50 0
221 9.48145e-017 -70 -50 0
222 2.06783e-017 -70 -50 0
223 4.8229e-014 -70 -50 0
224 9.60829e-021 -70 -50 0
225 2.2116e-017 -70 -50 0
226 1.12331e-020 -70 -50 0
227 2.05472e-016 -70 -50 0
228 1.36245e-013 -70 -50 0
229 4.11507e-014 -70 -50 0
230 3.48579e-018 -70 -50 0
231 6.49338e-014 -70 -50 0
232 2.52719e-015 -70 -50 0
233 3.23771e-019 -70 -50 0
234 4.63561e-016 -70 -50 0
235 4.54953e-018 -70 -50 0
236 3.98979e-016 -70 -50 0
237 2.57152e-014 -70 -50 0
238 3.09031e-019 -70 -50 0
239 8.12169e-019 -70 -50 0
240 5.47649e-013 -70 -50 0
241 1.67139e-012 -70 -50 0
242 5.87219e-016 -70 -50 0
243 3.12005e-013 -70 -50 0
